Hrapx,Hrapy,Lat,Lon,Globvalue
426.5,625.25,46.7694,-103.4484,0.2892
528.8333,559.3333,43.4298,-98.0898,0.2892
251.5,694.8333,49.4119,-114.3326,0.2892
693.4167,357.3333,35.3659,-91.7715,0.2892
248,690.9167,49.2818,-114.5102,0.2892
529,635.3333,46.7758,-97.4402,0.2892
673.5833,511.25,41.0427,-90.9517,0.2892
615.8333,374.9167,36.1178,-95.0683,0.29
811.9167,564.1667,41.1915,-83.4693,0.29
784.3333,542.75,41.3532,-85.0541,0.29
596.25,267.75,32.9464,-96.6447,0.29
550.3333,284,33.7011,-98.5122,0.29
844.75,588.4167,42.0637,-81.3089,0.29
807.75,497.75,39.4188,-84.7412,0.29
472.9167,629.5833,46.5989,-100.7324,0.29
588.5,556.75,43.569,-94.8048,0.29
521.75,560.1667,43.6245,-98.4106,0.29
696.5833,211.75,30.5583,-92.9711,0.29
822.5833,511.4167,39.6109,-83.8435,0.29
896.0833,208.6667,28.4336,-85.4172,0.29
477.0833,570.9167,44.5438,-100.7504,0.29
752.25,558.9167,42.2229,-86.3311,0.29
762.5,559.25,42.1407,-85.8225,0.29
505.5833,553.75,43.8817,-99.275,0.29
801.4167,516.4167,39.854,-84.7736,0.29
617.4167,364.4167,35.6092,-95.0775,0.29
491.1667,589.1667,45.0952,-99.8846,0.29
511.0833,636.3333,46.8285,-98.4717,0.29
555.8333,615.25,45.8635,-96.0794,0.29
448.0833,596.4167,45.4532,-102.2797,0.29
640.1667,351.9167,35.3194,-94.1663,0.2908
781.75,551,41.6104,-85.0331,0.2908
414.8333,597.8333,45.4978,-104.1496,0.2908
804,199.4167,28.8529,-88.948,0.2908
557.3333,558.25,43.7379,-96.4668,0.2908
623.8333,319.75,34.0382,-95.0831,0.2908
754.25,440.4167,37.6856,-88.0936,0.2908
488,614.0833,46.0699,-99.9402,0.2908
700.75,174.75,28.4105,-93.117,0.2908
778.3333,549.6667,41.63,-85.2204,0.2908
454,561.3333,44.3083,-102.0467,0.2908
731.1667,560.3333,42.5671,-87.351,0.2908
486.5,560.5833,43.4688,-100.334,0.2908
812.5833,228.8333,30.237,-88.2781,0.2908
536.0833,578.0833,44.4885,-97.4683,0.2908
555.75,573.8333,44.3629,-96.4251,0.2908
603.75,542.4167,42.9461,-94.1291,0.2908
575.0833,613.6667,45.5673,-95.0344,0.2908
539,577.3333,44.5607,-97.3086,0.2908
828.5833,582.25,42.0621,-82.2026,0.2917
539.75,220.4167,31.3861,-99.2409,0.2917
552.25,107.6667,27.1078,-99.1256,0.2917
787.9167,515.9167,40.0349,-85.4086,0.2917
419.1667,607.4167,45.7634,-103.8935,0.2917
812.4167,552.1667,41.2581,-83.5499,0.2917
520.1667,296.4167,34.1363,-99.7442,0.2917
720.8333,214.6667,30.5298,-91.9873,0.2917
564.25,326.25,34.8711,-97.6918,0.2917
562.5833,573.0833,44.2877,-96.0667,0.2917
276.75,705.4167,49.9532,-112.8632,0.2917
607.1667,584.5833,44.4392,-93.5428,0.2917
626.5,293.5833,33.8891,-95.1891,0.2917
679.4167,218.3333,30.6796,-93.6073,0.2917
587.8333,266,32.912,-97.0068,0.2917
534.75,286.8333,33.8687,-99.1626,0.2917
801.25,563.4167,41.7607,-83.8699,0.2917
593.25,367.3333,36.0887,-96.0954,0.2917
863,573.9167,41.3629,-80.7503,0.2917
580.75,554,43.2329,-95.3142,0.2917
802.0833,536.4167,40.9569,-84.3238,0.2917
836.3333,574.1667,41.6843,-81.9955,0.2917
860.8333,214.4167,28.9982,-86.6388,0.2917
642.5833,347.8333,35.2421,-94.0937,0.2917
481.25,206.6667,31.2722,-101.6732,0.2917
438.6667,607.5833,45.9461,-102.7847,0.2917
812.4167,553.8333,41.3369,-83.5194,0.2917
587.75,549.6667,43.1779,-94.9087,0.2917
742.25,453.5833,38.332,-88.4335,0.2917
514.1667,565.4167,44.2388,-98.7472,0.2925
706.0833,113.9167,26.4829,-93.3711,0.2925
431.3333,616.3333,46.1828,-103.1809,0.2925
505.0833,332.1667,35.2087,-100.2834,0.2925
739.1667,548.1667,41.5897,-87.237,0.2925
771.1667,131.4167,26.6463,-90.8548,0.2925
735.4167,571.4167,42.9422,-86.9662,0.2925
523.5,582.1667,44.7359,-98.1275,0.2925
849.4167,559.0833,41.0488,-81.6819,0.2925
747.5833,575.75,42.8012,-86.2806,0.2925
542.3333,554.8333,43.3968,-97.3512,0.2925
507.25,286.75,34.0283,-100.3627,0.2925
513.5833,349.6667,35.8346,-99.8079,0.2925
877.6667,218.0833,28.8575,-85.9822,0.2925
486.75,602.75,45.7013,-100.07,0.2925
813.5,526.9167,40.3939,-83.9587,0.2925
765.3333,574.0833,42.577,-85.4241,0.2925
498.6667,632.5,46.75,-99.215,0.2925
420.1667,66.3333,26.8087,-104.2644,0.2925
729.5,217.6667,30.5984,-91.62,0.2925
836.75,221.75,29.3711,-87.4663,0.2925
546.5,638.25,46.7175,-96.4141,0.2925
716.5833,227,31.0031,-92.0405,0.2925
703,537.75,41.3086,-89.1996,0.2925
752.75,159.5,27.4514,-91.2998,0.2925
531.5,448.4167,38.3925,-98.5684,0.2925
729.75,379.75,35.5822,-89.9879,0.2925
653.9167,432.5833,37.7542,-92.8467,0.2925
448.0833,595.75,45.458,-102.2803,0.2925
781.9167,555.8333,41.3454,-85.0517,0.2933
588.25,312.5833,34.0223,-96.68,0.2933
404.75,226.0833,32.325,-104.8228,0.2933
451.1667,597.0833,45.4753,-102.102,0.2933
836.25,540.4167,40.6262,-82.6557,0.2933
832.5833,507.4167,39.5372,-83.4317,0.2933
805.5833,522,39.9554,-84.4871,0.2933
808.9167,505.0833,39.5493,-84.5778,0.2933
466.3333,630.25,46.8202,-101.1089,0.2933
532.8333,300.25,34.1044,-99.1958,0.2933
442.75,609.0833,45.9973,-102.554,0.2933
613.8333,429.9167,37.7908,-94.778,0.2933
798,541.1667,41.103,-84.4301,0.2933
241.9167,699.0833,49.538,-114.9661,0.2933
437.5,212.6667,31.7228,-103.4741,0.2933
421.75,618.75,46.3019,-103.7218,0.2933
500.1667,628.75,46.4307,-99.1669,0.2933
638.3333,81.4167,26.0277,-96.0631,0.2933
841.9167,542.5,40.5977,-82.3531,0.2933
485.4167,626.1667,46.464,-100.0285,0.2933
684.8333,369.9167,35.5204,-92.0581,0.2933
804,538.25,40.946,-84.2,0.2933
470.8333,617.8333,46.362,-100.9007,0.2933
740.9167,217.1667,30.2883,-91.1879,0.2933
567,316.6667,34.7632,-97.6181,0.2933
575.8333,329.25,34.942,-97.1663,0.2933
790.25,512.6667,39.8833,-85.3538,0.2933
573.1667,564.4167,43.6507,-95.6202,0.2933
743.8333,221.1667,30.4851,-91.0229,0.2933
801.5,551.4167,41.3903,-84.0812,0.2933
448.25,626.75,46.3668,-102.1571,0.2942
454.1667,603.8333,45.5547,-101.902,0.2942
790.1667,572.25,41.7559,-84.3667,0.2942
788.4167,585.5833,42.6684,-84.0753,0.2942
521.4167,349.3333,35.7611,-99.4482,0.2942
797.0833,433.25,37.1862,-86.262,0.2942
566.25,317.8333,34.787,-97.6439,0.2942
807.4167,495.6667,39.2992,-84.7909,0.2942
513.5833,571.75,44.424,-98.7343,0.2942
826.5833,538.5,40.6561,-83.1409,0.2942
533.25,557,43.7039,-97.7668,0.2942
733.5833,506.1667,40.3655,-88.0908,0.2942
603.25,301,34.1136,-96.1484,0.2942
585.5833,584,44.4279,-94.7224,0.2942
889.4167,221.25,28.9042,-85.4986,0.2942
758.25,220.8333,30.4516,-90.4652,0.2942
811.75,559.6667,41.4912,-83.443,0.2942
462.6667,616.75,46.2611,-101.3707,0.2942
415.5833,647.6667,47.6548,-104.0836,0.2942
653.5,460.5833,38.2665,-92.6907,0.2942
400.8333,603.4167,45.7761,-104.9546,0.2942
709.25,438,37.7786,-90.2421,0.2942
748.3333,495.6667,39.9997,-87.5384,0.2942
518.9167,280.1667,33.6842,-99.8803,0.2942
903,204.0833,28.0242,-85.2641,0.2942
689.0833,449.9167,38.1647,-91.0419,0.2942
517.8333,442.6667,38.6811,-99.2346,0.2942
670.5833,135.75,27.3305,-94.5383,0.2942
830.75,578.1667,41.9105,-82.1781,0.2942
839.8333,192,28.269,-87.6993,0.295
541.4167,544.5833,43.2156,-97.3981,0.295
494.3333,321.6667,35.1801,-100.7741,0.295
289.0833,686,49.3034,-111.9426,0.295
822.6667,233.5833,30.2806,-87.8365,0.295
792.4167,516.6667,40.3579,-85.12,0.295
486.1667,626.1667,46.7196,-99.9804,0.295
836.4167,527,40.1228,-82.9004,0.295
488.6667,546.1667,43.1363,-100.2868,0.295
774.9167,579.6667,42.7173,-84.8574,0.295
713.5,540.9167,41.4996,-88.5811,0.295
787.75,508.25,39.976,-85.4971,0.295
769.3333,491.4167,39.442,-86.6382,0.295
837.3333,538.5833,40.5365,-82.6395,0.295
247.75,689.1667,49.1963,-114.508,0.295
520.1667,564.1667,44.0566,-98.4216,0.295
445.6667,215.3333,31.8676,-103.1313,0.295
436.5,273.75,33.6525,-103.4368,0.295
570.5833,559.1667,43.7171,-95.7493,0.295
469.5833,547.5,43.5643,-101.2663,0.295
498.4167,582.9167,44.6113,-99.466,0.295
780.6667,566.1667,42.1557,-84.8158,0.295
717.8333,397.9167,36.5456,-90.2503,0.295
435.9167,591.8333,45.2299,-102.956,0.295
810.25,194.9167,28.6747,-88.7617,0.295
816.3333,501.5,39.3258,-84.298,0.295
878.4167,557.5,40.5807,-80.3837,0.295
772.5,207.6667,29.7719,-90.0435,0.295
531.5833,302.5,34.5737,-99.2374,0.295
449.6667,607.75,45.7553,-102.151,0.295
531.3333,564.5833,43.9833,-97.8196,0.295
824.1667,434,36.9113,-85.0644,0.295
503.5,591.8333,45.1562,-99.1915,0.295
756.3333,452.0833,38.0567,-87.8369,0.295
578.1667,581.9167,44.3898,-95.1493,0.2958
541,314.1667,34.8349,-98.7703,0.2958
423.4167,625.75,46.8788,-103.6284,0.2958
481.3333,606.5833,45.6884,-100.3721,0.2958
279.5,683.4167,49.0518,-112.5119,0.2958
530.1667,568.25,44.1674,-97.8567,0.2958
449.8333,595.9167,45.4256,-102.1809,0.2958
556,549.6667,42.9987,-96.7187,0.2958
801.9167,551.6667,41.4871,-84.0557,0.2958
745.4167,221.9167,30.3897,-90.9643,0.2958
693.8333,205.75,30.1288,-93.1333,0.2958
847.5,220.8333,29.3561,-87.0583,0.2958
248.3333,692.25,49.2846,-114.4992,0.2958
461.5833,576.6667,44.7724,-101.5783,0.2958
554.25,450.3333,38.7174,-97.4473,0.2958
484.75,583.6667,44.9579,-100.2649,0.2958
432,624.3333,46.8391,-103.1343,0.2958
521.5,583.3333,44.6722,-98.2344,0.2958
791.8333,214.5,29.8366,-89.2312,0.2958
525.1667,236.1667,32.2098,-99.7862,0.2958
843.5833,497.5833,39.0488,-83.1129,0.2958
530.9167,565.3333,44.2242,-97.838,0.2958
531.1667,300.9167,34.4058,-99.2655,0.2958
835.9167,469.0833,38.1443,-83.9518,0.2967
426.25,263.6667,33.6007,-103.8965,0.2967
424.5,226.6667,32.1837,-103.9928,0.2967
532.25,562.5833,43.9803,-97.7759,0.2967
820.3333,563,41.5798,-82.9698,0.2967
546.5,582.6667,44.8069,-96.8583,0.2967
487.3333,568,44.337,-100.1955,0.2967
813.8333,532.4167,40.66,-83.8447,0.2967
655.5833,547.4167,42.9669,-91.3859,0.2967
755.75,490.0833,39.0787,-87.4016,0.2967
575.5833,352.75,35.4502,-97.035,0.2967
411.1667,620.9167,46.4571,-104.3476,0.2967
800.8333,520.8333,40.415,-84.6559,0.2967
806.75,185.75,28.3512,-88.9922,0.2967
791.8333,570.25,42.112,-84.2004,0.2967
656.25,221.0833,31.109,-94.4942,0.2967
555.0833,553.8333,43.3267,-96.6765,0.2967
538,15.5833,24.9823,-100.0417,0.2967
548.3333,553.25,43.6199,-96.9904,0.2967
770.6667,490.0833,39.3573,-86.5978,0.2967
703.25,532.5833,41.5191,-89.2323,0.2967
760.3333,490.8333,39.0682,-87.1836,0.2967
747,579.5,42.6972,-86.2868,0.2967
856.6667,211.0833,28.8926,-86.8368,0.2967
257.9167,690.6667,49.2878,-113.8987,0.2967
830,535.75,40.5527,-83.0326,0.2967
914.1667,203.75,27.9445,-84.849,0.2967
551.25,555.6667,43.6713,-96.8171,0.2967
790.6667,500.5833,39.643,-85.4885,0.2967
692.4167,533,41.2711,-89.7797,0.2967
776.9167,498,39.6804,-86.1646,0.2975
484,595.5833,45.3777,-100.2607,0.2975
435.8333,615.8333,45.9637,-102.9103,0.2975
517.5833,337.0833,35.1839,-99.7051,0.2975
759.8333,493.3333,39.5757,-87.0463,0.2975
768.6667,503.3333,39.7988,-86.5065,0.2975
512.6667,553.3333,43.2554,-98.9077,0.2975
438.8333,629,46.905,-102.7156,0.2975
673.0833,553.8333,43.0516,-90.4053,0.2975
499.9167,624.3333,46.2896,-99.1947,0.2975
541.25,560.25,43.6274,-97.3663,0.2975
413.3333,598,45.5863,-104.2425,0.2975
798.0833,500.0833,39.5572,-85.1549,0.2975
822.0833,543,40.8346,-83.2671,0.2975
877.75,570.9167,41.0733,-80.131,0.2975
260.8333,701,49.6968,-113.813,0.2975
487.6667,626.4167,46.4517,-99.8865,0.2975
441.3333,594.6667,45.2739,-102.673,0.2975
547.1667,631.5833,46.504,-96.4273,0.2975
823.1667,544.8333,40.9481,-83.1804,0.2975
520.1667,601.4167,45.3881,-98.2131,0.2975
439.5833,627.75,46.6758,-102.663,0.2983
474.0833,315.4167,35.1435,-101.7039,0.2983
823.6667,541.1667,40.5786,-83.2594,0.2983
824.5833,214.3333,29.3812,-87.994,0.2983
533.25,335.5833,35.2489,-99.0038,0.2983
807.5833,490.5833,39.1088,-84.876,0.2983
754.1667,488,39.3543,-87.4012,0.2983
484.3333,626.5833,46.6475,-100.0861,0.2983
799.3333,490.5833,39.2276,-85.2487,0.2983
781.1667,224.4167,30.3777,-89.5366,0.2983
803.1667,509.25,39.7858,-84.7667,0.2983
819,573.1667,41.8996,-82.8371,0.2983
225.9167,694.8333,49.3007,-115.9022,0.2983
258.6667,688.0833,49.2102,-113.8272,0.2983
458.0833,593.25,45.2561,-101.718,0.2983
722.3333,527.5,40.9156,-88.3657,0.2983
711.0833,443.5,38.2802,-89.9898,0.2983
626.3333,448.3333,38.5197,-93.9519,0.2983
907.75,236.75,29.3043,-84.6112,0.2983
835.25,512.9167,39.6521,-83.2127,0.2983
770.4167,575,42.5143,-85.1535,0.2983
783.5,495.6667,39.4318,-85.9145,0.2983
704.3333,370.3333,35.5394,-91.177,0.2983
502.0833,334.5833,35.1472,-100.4066,0.2983
898.4167,237.75,29.4814,-84.9394,0.2983
534.25,571.3333,44.3502,-97.6179,0.2983
809.4167,565.0833,41.722,-83.4528,0.2992
692.1667,469.0833,38.862,-90.6475,0.2992
812.1667,522.25,40.323,-84.1032,0.2992
665.6667,550.6667,43.0071,-90.826,0.2992
237.1667,696.3333,49.4061,-115.2312,0.2992
746.6667,220.3333,30.6181,-90.92,0.2992
763.3333,183.8333,28.5835,-90.6498,0.2992
605.3333,575.25,44.1071,-93.7316,0.2992
660.5833,139.5833,27.436,-94.883,0.2992
538.5833,634.5,46.642,-96.8901,0.2992
279.6667,684.5833,49.1761,-112.5084,0.2992
442.1667,554.0833,44.0278,-102.7068,0.2992
775.3333,411.5833,36.5712,-87.5299,0.2992
476.4167,591.25,45.1423,-100.709,0.2992
801.9167,502.75,39.5926,-84.9339,0.2992
500.8333,626.9167,46.4626,-99.1316,0.2992
755.8333,514,40.3831,-86.9453,0.2992
743.6667,226.5833,30.7587,-90.9787,0.2992
764.3333,549.1667,41.3221,-86.0039,0.2992
824.75,530.0833,40.4332,-83.3801,0.2992
463.3333,627.6667,46.7596,-101.2941,0.2992
466.1667,628.8333,46.6635,-101.1189,0.2992
823.9167,230.6667,30.1334,-87.8235,0.2992
843.3333,531.4167,40.157,-82.5027,0.2992
829.5,542,40.7457,-82.9391,0.2992
501.9167,626.0833,46.4661,-99.0645,0.2992
598.8333,361,35.6189,-95.9468,0.2992
843.5833,586.75,42.0454,-81.3969,0.2992
817.6667,437,37.3003,-85.275,0.2992
420.6667,617.0833,46.2882,-103.7937,0.2992
784.25,563,41.5328,-84.8182,0.2992
647.75,447.6667,38.2375,-93.0322,0.2992
506.1667,560,43.4178,-99.29,0.2992
527,335.3333,35.3608,-99.2763,0.3
764.4167,515.6667,40.3458,-86.5149,0.3
527.0833,339,35.3215,-99.2751,0.3
516.5,555,43.7833,-98.6845,0.3
776.5833,498.9167,39.5992,-86.1788,0.3
811.5833,526.6667,40.4826,-84.0527,0.3
773.5,227.25,30.4551,-89.8056,0.3
869,170.6667,27.0908,-86.9205,0.3
504.8333,604.9167,45.7614,-99.0323,0.3
420.25,607.4167,45.8987,-103.8395,0.3
615.9167,344.25,35.2467,-95.2878,0.3
498.9167,599.4167,45.2951,-99.3954,0.3
491.3333,630.3333,46.8366,-99.6467,0.3
785.8333,513.25,40.3213,-85.4849,0.3
835.5,549,40.8997,-82.528,0.3
511.5833,230.75,32.0016,-100.3633,0.3
897.3333,213.75,28.6058,-85.3032,0.3
927.5833,205.25,28.0078,-84.3244,0.3
637.75,393.75,36.8941,-93.8903,0.3
450.5833,620,46.3851,-102.0667,0.3
810.1667,543.9167,41.0769,-83.8074,0.3
825.75,578.1667,41.9443,-82.4208,0.3
811.5,467,38.3786,-85.0707,0.3
847.75,227.5833,29.4593,-86.9865,0.3
637.0833,602.0833,44.7577,-91.7025,0.3
900,236.5,29.4231,-84.8981,0.3
663.5833,131.9167,27.2065,-94.8228,0.3
767.9167,452.5,37.8052,-87.3833,0.3
613.8333,570.8333,43.8988,-93.3287,0.3
518.75,301.5833,34.4933,-99.7921,0.3
799.5,593.5833,42.7859,-83.3834,0.3
743.75,530,40.877,-87.2818,0.3
446.5833,610.4167,46.034,-102.3267,0.3008
487.0833,230.6667,32.2178,-101.3777,0.3008
683.5,443.75,38.0222,-91.3584,0.3008
473.6667,602.8333,45.6357,-100.8181,0.3008
845.5,219.4167,29.3422,-87.1502,0.3008
758.0833,493.5833,39.6354,-87.1221,0.3008
480.5833,605.3333,45.5416,-100.4225,0.3008
779,509.6667,40.1295,-85.8814,0.3008
812.75,521.8333,40.2696,-84.0841,0.3008
552.3333,575.3333,44.4686,-96.5972,0.3008
778.25,446.6667,37.6932,-86.9437,0.3008
833.5,197.4167,28.6565,-87.8561,0.3008
408,585.6667,45.1807,-104.5509,0.3008
692.4167,208.3333,30.5233,-93.1599,0.3008
757.75,545.9167,41.3387,-86.3786,0.3008
753.8333,507.4167,40.171,-87.1106,0.3008
264.25,689.75,49.3247,-113.4994,0.3008
828.5,564.4167,41.4789,-82.5574,0.3008
675.25,136.5833,27.2979,-94.3549,0.3008
852.6667,531.75,40.0854,-82.0681,0.3008
423.8333,596.25,45.3037,-103.6469,0.3008
434.5,561.9167,44.3589,-103.1171,0.3008
791.4167,518.4167,40.2053,-85.1728,0.3008
781,584,42.6717,-84.4716,0.3008
831,530.4167,40.292,-83.0867,0.3008
797.9167,494.75,39.1637,-85.2695,0.3008
827.3333,548.8333,41.0202,-82.9101,0.3008
819.8333,568.6667,41.7435,-82.8847,0.3008
471.25,621.5833,46.3606,-100.8759,0.3008
693,456.5,38.2192,-90.847,0.3017
595.25,215.75,31.0928,-96.9983,0.3017
825.9167,549.8333,41.0556,-82.9588,0.3017
820.0833,532.3333,40.5272,-83.5543,0.3017
515.8333,626,46.4401,-98.2752,0.3017
678.8333,357.1667,35.3901,-92.4143,0.3017
445.75,597.9167,45.5038,-102.4081,0.3017
795.9167,180.25,27.8569,-89.5053,0.3017
733.1667,216.6667,30.551,-91.4858,0.3017
832.3333,591.8333,42.3371,-81.8291,0.3017
822.5833,569.9167,41.7897,-82.7297,0.3017
577.25,589,44.7258,-95.1251,0.3017
545.5833,580.9167,44.3854,-96.8918,0.3017
760.3333,218.6667,30.1558,-90.4143,0.3017
799.8333,569.75,41.9895,-83.8222,0.3017
561.8333,332.5833,35.1601,-97.7723,0.3017
812.3333,530.3333,40.5734,-83.9508,0.3017
711.6667,214.25,30.5913,-92.3524,0.3017
527.8333,616.1667,46.0009,-97.6534,0.3017
581.6667,511.8333,41.5376,-95.5666,0.3017
437.25,628.0833,46.9157,-102.8154,0.3017
534.5,564.3333,44.1531,-97.643,0.3017
485.1667,333,35.2856,-101.152,0.3017
842.6667,563.1667,41.2731,-81.9158,0.3017
485.6667,608.4167,45.8037,-100.0982,0.3017
672.9167,557.6667,42.9583,-90.3592,0.3017
474.3333,622.4167,46.4161,-100.6887,0.3017
497.75,632.8333,46.8757,-99.2663,0.3017
557.6667,548.9167,43.1097,-96.5603,0.3017
603.9167,628.1667,46.1796,-93.2185,0.3017
747.4167,520.8333,40.6886,-87.2164,0.3025
610.5833,447.6667,38.8253,-94.7112,0.3025
261.1667,703.75,49.8248,-113.8196,0.3025
504.4167,629.75,46.6234,-98.9093,0.3025
444.1667,627.5833,46.7154,-102.3946,0.3025
543.5,550.5833,43.158,-97.3165,0.3025
576.75,576.1667,44.2699,-95.268,0.3025
430.5,603.0833,45.7963,-103.2637,0.3025
814.0833,513.3333,39.7528,-84.1971,0.3025
630.0833,336,34.9607,-94.7468,0.3025
869.5833,193.1667,28.0036,-86.6031,0.3025
794.0833,229.0833,30.4024,-88.9863,0.3025
787.1667,563.4167,41.9555,-84.5496,0.3025
550.75,575.3333,44.2326,-96.6819,0.3025
571,307.8333,34.2294,-97.5068,0.3025
739.8333,573.8333,42.8599,-86.7018,0.3025
484.9167,619.6667,46.2851,-100.0849,0.3025
508.3333,585.25,44.863,-98.9521,0.3025
439,596.1667,45.258,-102.7706,0.3025
568.25,558.75,43.8212,-95.8746,0.3025
503.8333,613.5833,45.9405,-99.0409,0.3025
526.1667,623.3333,46.2795,-97.6848,0.3025
673.1667,557.0833,42.8695,-90.3592,0.3025
522.9167,306.4167,34.5509,-99.6007,0.3025
710.75,362.75,35.4273,-90.9662,0.3025
751.1667,553.75,41.6252,-86.5644,0.3025
736.75,228.9167,30.9024,-91.2276,0.3025
715.75,216.4167,30.6865,-92.1713,0.3025
786.5,145.9167,26.8827,-90.1695,0.3025
826.75,542.5,40.792,-83.0575,0.3033
566,325.5,34.9247,-97.6239,0.3033
638.6667,363,35.5582,-94.1546,0.3033
856.3333,210.1667,28.8738,-86.86,0.3033
808.75,554.8333,41.4059,-83.6741,0.3033
775.5833,489.3333,39.2973,-86.3696,0.3033
766.0833,510.75,40.1443,-86.5113,0.3033
492.5,568,44.3017,-99.911,0.3033
769.4167,496.9167,39.6405,-86.5464,0.3033
471.6667,600.1667,45.3928,-100.928,0.3033
421.75,610.25,46.1458,-103.7592,0.3033
587.5,306.4167,34.2708,-96.8004,0.3033
818.5833,556.6667,41.3919,-83.1709,0.3033
487.9167,599.0833,45.5005,-100.0204,0.3033
733.25,499.75,39.8317,-88.2443,0.3033
513.75,617.3333,46.0666,-98.4579,0.3033
776.5,516.5,40.5851,-85.8694,0.3033
799.5833,521.6667,40.4193,-84.7,0.3033
536.5833,623.5833,46.3161,-97.0975,0.3033
522.1667,623.5833,46.3291,-97.9118,0.3033
503.9167,313.5833,34.9265,-100.4011,0.3033
636.1667,206.8333,30.577,-95.4147,0.3033
586.8333,277.25,33.3738,-96.9861,0.3042
833.4167,563.9167,41.4106,-82.3346,0.3042
613.5,368.4167,36.1613,-95.1878,0.3042
778.25,553.4167,41.7488,-85.1597,0.3042
423.3333,295.4167,34.5634,-103.9936,0.3042
250.5833,689.25,49.1382,-114.3299,0.3042
355.75,606.5,46.1319,-107.5422,0.3042
529.3333,618.1667,45.9537,-97.5602,0.3042
267.4167,690.3333,49.381,-113.3122,0.3042
764.3333,517,40.1763,-86.5097,0.3042
579.75,67.25,25.9639,-98.2893,0.3042
553.25,196.25,30.6119,-98.7861,0.3042
803.0833,502.5833,39.5786,-84.8799,0.3042
773.9167,573.4167,42.4265,-85.0115,0.3042
797.0833,523.0833,40.534,-84.792,0.3042
757,506.25,39.9147,-87.0217,0.3042
638.25,436.4167,38.4772,-93.4682,0.3042
763.3333,157.8333,27.3078,-90.9209,0.3042
815.1667,194.3333,28.3812,-88.6134,0.3042
487.9167,597.6667,45.0195,-99.9802,0.3042
806.3333,519.0833,39.8881,-84.5022,0.3042
995.5,223.5,27.9926,-81.6309,0.3042
695.3333,473.5,38.7711,-90.5241,0.3042
801.75,494.75,39.3071,-85.0735,0.3042
741.4167,218.8333,30.602,-91.1398,0.3042
495.5833,255.1667,32.9324,-100.9462,0.3042
840.9167,556.5,41.0942,-82.1279,0.3042
558.3333,623.3333,46.1424,-95.8535,0.3042
875.25,216.1667,28.7446,-86.1034,0.3042
769.8333,513.0833,39.9856,-86.3158,0.305
845.5,532.5833,40.1837,-82.3812,0.305
519.5833,211.75,31.343,-100.0897,0.305
462.5,268.8333,33.5638,-102.3187,0.305
596.5833,304.0833,34.1312,-96.4173,0.305
658.3333,364.75,35.5853,-93.2644,0.305
455.8333,620.5,46.2628,-101.754,0.305
629.5,219.5,31.2184,-95.585,0.305
701.0833,210.5,30.2982,-92.8115,0.305
784.75,573.5833,42.2802,-84.4801,0.305
731.5,416.6667,36.9507,-89.4262,0.305
710.5833,449.25,38.1332,-89.9919,0.305
764,449.5833,37.7661,-87.6006,0.305
556.9167,579.25,44.5193,-96.3263,0.305
741.6667,555.5833,42.2582,-86.9074,0.305
507.6667,256.25,32.9672,-100.4324,0.305
842.25,528,40.0885,-82.6147,0.305
848.9167,577.3333,41.6695,-81.3354,0.305
732.6667,472.6667,39.0574,-88.6097,0.305
559.1667,264.25,32.9259,-98.2227,0.305
593.25,560.25,43.2744,-94.6069,0.305
531.1667,574.3333,44.5564,-97.76,0.305
729.1667,558.5,42.5302,-87.481,0.305
429.75,269.3333,33.6219,-103.7369,0.305
612,424,37.717,-94.8644,0.305
798.6667,518.4167,40.3631,-84.7986,0.305
763.4167,409.75,36.5802,-88.1142,0.305
491.6667,270.9167,33.4572,-101.0587,0.305
728.5,406.25,36.6326,-89.6839,0.305
444.6667,622.3333,46.4836,-102.409,0.305
493.5833,441.1667,38.4734,-100.4222,0.3058
510.8333,273.4167,33.5648,-100.2371,0.3058
723.3333,373.4167,35.5524,-90.321,0.3058
464.8333,601.6667,45.4844,-101.3168,0.3058
